Site,Topic,Polarity,Comment,Article URL
KSL,Politics,-0.9412,"The Green New Scam is one of the primary sources of bankrupting this country.  It is disappointing that Curtis so going along with this RINO policy killing our Utah middle class with taxes.  Very disappointing. ",https://www.ksl.com/article/51292905/sen-john-curtis-joins-calls-to-preserve-clean-energy-credits-in-upcoming-tax-package
KSL,Politics,-0.2914,"Thank you president Trump! Stay away from unstable military dictatorships.  There's no helping some countries.  What calls itself a government in the congo really is not one. ",https://www.ksl.com/article/51291202/2-utah-men-1-other-american-jailed-over-failed-congo-coup-are-now-in-us-custody
KSL,Politics,-0.1295,"Trump and Musk censoring for last 4 years? Yes I know! Except I didn't care when it was Fox, Twitter, and Truth Social, but now they're breaking the law they are going to need to dial it back or face the lawsuits. Oh, and it's the ""Gulf of Mexico"". ",https://www.ksl.com/article/51291394/judge-lifts-trump-white-house-restrictions-on-associated-press-while-lawsuit-proceeds
KSL,Politics,0.5719,"It is time to do my happy dance as I sing ""Hot dog, hot dog, hot diggety dog."" ",https://www.ksl.com/article/51293568/washington-county-inks-accords-with-ice-in-contending-with-illegal-immigration
KSL,Politics,0.4606,"Ok what am I not understanding about this? How do people go through life without a photo ID? How do you get a job, travel, basically just do the basics in life but don't have a photo ID? But that person wants to vote? A person should have to prove (with some sort of photo ID) that they are a US citizen if they want to vote in a US election. ",https://www.ksl.com/article/51292796/republicans-in-us-house-pass-bill-to-ban-noncitizens-from-voting
KSL,Politics,0.6898,"Our military is not just like ""everyone else"". When called upon they protect our country. They get stationed throughout the world. They should get and retain any added benefits they receive. We should not be taking away benefits to them. ",https://www.ksl.com/article/51293016/family-days-at-hill-air-force-base-rescinded
KSL,Politics,-0.9075,"Federal worker here. We as a nation CAN NOT had off our debt to our children. We have to make cuts and its going to hurt. If the Dems have a better way to cut debt I'm all ears. There just is not enough rich people to pay off this size of debt without hurting jobs. ",https://www.ksl.com/article/51292024/us-appeals-court-sides-with-trump-clears-way-to-fire-thousands-of-federal-workers
KSL,Politics,-0.3506,"trump4life, that's actually not factual. There are numerous instances where firearms have been taken from law-abiding citizens. In many cases this occurred without due process. Every time law enforcement officers take firearms due to a red flag law, that is an example of a law-abiding citizen having rights removed without due process. In Maryland, a man was killed when he answered the door holding a handgun (5 a.m.) to police officers that arrived to take his legally owned firearms. He had committed no crime. So, saying this is laughable is just ignorance of fact. ",https://www.ksl.com/article/51290703/justice-department-repeals-biden-era-zero-tolerance-policy-for-gun-dealers
KSL,Politics,0.7964,"I wish y'all would care about our US debt, just a fraction of how much you care about a Salvadoran national. The rate we were going... there would be no U.S., to which these migrants would wish to come. ",https://www.ksl.com/article/51289967/department-of-justice-sidelines-lawyer-involved-in-deportation-case
KSL,Politics,0.7575,"Trump is literally bragging to his billionaire friends about how much money he made them right after he announced his 90 day pause on tariffs. Meanwhile our 401k is tanking, this includes MAGAs 401k. When are y'all going to wake up?! He does NOT give an once of care for anyone other than himself and his billionaire friends. Between the billions upon billions a his friends made from manipulating the market to another fresh round of tax cuts for them that's included in the next tax plan, how much are his billionaires really making?! But hey, at least is average Americans get to deal with tariffs and higher prices while are 401k takes a nose dive. ",https://www.ksl.com/article/51293914/trump-spares-smartphones-computers-other-electronics-from-china-tariffs
KSL,Politics,0.5562,"Love the sarcasm here! ",https://www.ksl.com/article/51293225/us-envoy-witkoff-meets-putin-as-trump-tells-moscow-to-get-moving-on-ukraine
KSL,Politics,0.5033,"What a hard situation and decision to make when this Administration is so untrustworthy.  My friends are effected by this and the only thing that's pink is their ""Pink Slip!"" ",https://www.ksl.com/article/51290682/irs-workers-focus-of-planned-reductions-in-force-second-buyout-offer-
KSL,Politics,0.3818,"If you want to know to truth, I didn't vote for the felon and didn't buy one NFT cards from him portraying something he is not. ",https://www.ksl.com/article/51292322/sports-card-pokmon-collectors-concerned-about-potential-impacts-of-tariffs-on-hobby
KSL,Politics,-0.5574,"Or, hear me out, illegal immigrants, race is in the eyes of the poster. ",https://www.ksl.com/article/51293568/washington-county-inks-accords-with-ice-in-contending-with-illegal-immigration
KSL,Politics,0.802,"I don't think he is for real. It's just like the Glen Beck show who says Trump was appointed by God. That gives me a laugh. ",https://www.ksl.com/article/51293225/us-envoy-witkoff-meets-putin-as-trump-tells-moscow-to-get-moving-on-ukraine
KSL,Politics,-0.2846,"I'll bet you weren't saying that when that female basketball player was being held in a Russian prison. Or when a journalist was being held in Iran for spying. Or for that American student being held in North Korea. But, Trump is somehow involved so all of a sudden you are against repatriation of our citizens. ",https://www.ksl.com/article/51291202/2-utah-men-1-other-american-jailed-over-failed-congo-coup-are-now-in-us-custody
KSL,Politics,-0.0516,"First off, they're not really finding anything. They're making a lot of easily debunked claims. But they've failed to produce evidence to support those claims. If DOGE were interested in finding misused tax dollars, they would have hired forensic accountants and certified fraud examiners and worked with the inspectors general (instead of firing them). Instead, DOGE hired people whose primary qualification is undying loyalty to Elon personally. It's just political. ",https://www.ksl.com/article/51290964/musks-doge-using-ai-to-snoop-on-federal-workers-sources-say
KSL,Politics,0.0,"Republicans have taxed me more than Democrats ever have ",https://www.ksl.com/article/51291201/supreme-court-halts-reinstatement-of-fired-federal-employees
KSL,Politics,-0.6124,"But she's not allowed to lie to the judge. That one person punished her because she wouldn't do that in response to a direct question. ",https://www.ksl.com/article/51289967/department-of-justice-sidelines-lawyer-involved-in-deportation-case
KSL,Politics,0.4005,"Where does Trump think these new manufacturing facilities are going to come from ? Manufacturing facilities don't just pop up overnight. If Trump really cared about the people he would have helped companies move manufacturing back to the USA before imposing these tariffs. ",https://www.ksl.com/article/51291557/trump-u-turns-on-tariffs-but-keeps-trade-war-heat-on-china
KSL,Politics,-0.4118,"This is no way to run a country. Maybe a failing casino, but not a country.  How is this on-again, off-again ""strategy"" in any way a conservative approach to economics or protecting American industry? ",https://www.ksl.com/article/51291557/trump-u-turns-on-tariffs-but-keeps-trade-war-heat-on-china
KSL,Politics,0.264,"@Buck: Why does it have to be either/or? Why can't we both address that the fat needs to be trimmed AND admit that it's been a mess so far and we should demand better? ",https://www.ksl.com/article/51290964/musks-doge-using-ai-to-snoop-on-federal-workers-sources-say
KSL,Politics,0.4404,"Utah is better off for not having Sundance here. The films over the years have been very explicit, garbage content. Plus taxpayers have been funding way too much for that. ",https://www.ksl.com/article/51291968/sundance-used-politics-as-convenient-excuse-to-leave-utah-mayor-jenny-wilson-says
KSL,Politics,-0.8074,"The IRS is law enforcement for the tax code. Weird how they keep going after law enforcement. This is just going to make life worse for everyone except for the billionaires will get away with violating even more tax laws. ",https://www.ksl.com/article/51290682/irs-workers-focus-of-planned-reductions-in-force-second-buyout-offer-
KSL,Politics,0.8591,"Restricting the AP like this is unconstitutional. I remember an interview that Ivanka Trump once gave. She was asked if she could share something about Trump. She said, he is consistent. He is. What you see is what you get. Kicking out the AP for continuing to use the name Gulf of Mexico is the result of who Trump is. He is a Petty man that was not getting his way so he kicks them out. Trump only cares about Trump and could care less about the Constitution. Welcome back to the White House AP. ",https://www.ksl.com/article/51291394/judge-lifts-trump-white-house-restrictions-on-associated-press-while-lawsuit-proceeds
KSL,Politics,0.4019,"Who's social security number or other private information are they going to release this time? ",https://www.ksl.com/article/51292976/national-intelligence-head-says-mlk-and-rfk-assassination-records-will-soon-be-public
KSL,Politics,0.7506,"""Utah Sen. Mike Lee said he approved of President Donald Trump's decision to pause tariffs..."" Of course he does. Mike Lee agrees with anything Trump does or says because Mike Lee is NOT his own person, he's looking for an opportunity and sees Trump as it. ",https://www.ksl.com/article/51292126/utah-politicians-react-to-trumps-90-day-pause-on-most-tariffs
KSL,Politics,0.6249,"Sure would have been nice if Curtis had a town hall that me and a ton of my neighbors have been requesting. He's given us silence. ",https://www.ksl.com/article/51290694/federal-frontrunner-funding-remains-in-flux-as-us-transportation-secretary-visits-utah
KSL,Politics,-0.9761,"I grew up in a border town 7 minutes on the freeway from Mexico. My family used day laborers all the time and found them to be honest, hard working individuals that just wanted to escspe the drug cartel violence in Mexico. One laborer told my that in Ciudad Juarez, Mexico you could pay $500 to have anyone killed. Thje violence in Mexico is indescribable. The money that supports comes from guess where? Yup, good old United States of America. It is American citizens sending billions of dollars to cartels when they buy meth, coke, heroin, fetanyl.  The drup problem is American made. All that needs to happen for the drug problem to dry up is for Americans to stop buying illegal drugs. ln more than 30 yrs. living by the border I never once had an illegal alien offer to sell me illegal drugs. Not once. ",https://www.ksl.com/article/51291389/jornalero-utah-documentary-puts-spotlight-on-day-laborers-and-the-abusive-treatment-they-face
KSL,Politics,-0.0516,"Looks like the state is just wasting  money that should not be the states. con job anyone ",https://www.ksl.com/article/51287839/how-can-utah-effectively-use-opioid-settlement-funds-to-combat-addiction
KSL,Politics,0.6576,"I heard Kennedy say all kids should get the mmr vaccine today on a visit to the affected area. He's not anti vaccine, he just wants safe and effective vaccines. But Ad hominem attacks are easier than admission he's doing okay. ",https://www.ksl.com/article/51290728/why-health-secretary-rfk-jr-says-utah-is-leading-out-on-making-america-healthy-again
KSL,Politics,0.5284,"I truly admire her fight but I don't know anyone who has lived from that kind of cancer. I think I would forgo the treatment and spend every moment I could enjoying my family and friends and when it was over it was over. ",https://www.ksl.com/article/51290766/new-video-shows-mia-love-brain-cancer-battle-and-depth-of-relationship-with-lieutenant-governor
KSL,Politics,-0.3779,"Kumquat: I think that's exactly right. Curtis' public image right now is just saying he's ""concerned"" about everything, expecting us to believe he doesn't have any control over the matter. Congress is supposed to control tariffs. Not the President. If Curtis is concerned, he has the power to do something about it. I'm a little tired of hearing what Curtis thinks about what's going on. If he's just going to rubber stamp everything Trump wants, then it doesn't matter what he thinks. ",https://www.ksl.com/article/51293500/sen-john-curtis-supports-some-of-trumps-tariffs-wary-of-others
KSL,Politics,0.836,"Craig m ha ha ha Judge Boasberg cancels planned hearing to review Trump deportations Judge James Boasberg canceled the planned hearing after the Supreme Court said his DC court did not have jurisdiction over the case ",https://www.ksl.com/article/51290730/trumps-nasa-nominee-backs-us-moon-program-in-talks-with-lawmakers-sources-say
KSL,Politics,0.1786,"@CommonSenseMustWin So did everyone forget about our Judicial Branch? It would be impossible to expect the Supreme Court to handle every single case brought to the federal judicial system. It is why the Judicial Branch is broken up into three levels: District, Circuit, and the Supreme Court. If the losing side of the court case in the district court doesn't like the judgement. They can appeal. Rinse and repeat until it reaches the Supreme Court (assuming the Justices accept the case). You might not like. You don't have to like it. But it is how the founders setup our government. If you remember your history. The old British Monarchs could just decide to have your head removed on a whim. ",https://www.ksl.com/article/51292965/us-judge-to-block-trump-from-revoking-thousands-of-migrants-legal-status
KSL,Politics,0.2263,"Dishwashers pull in the water they need, then they start spraying as part of the clean cycle.  If your dishes are dirty then clean the filter.  Solves the problem 90% of time.  Heating element is 90% of the remaining 10% ",https://www.ksl.com/article/51292292/trump-to-lift-water-curbs-to-make-americas-showers-great-again
KSL,Politics,-0.94,"Most everyone commenting how great this is most likely have no idea the full scope of the act.  The idea to prove you're a citizen in order to vote is good, but this ACT goes way too far to make it difficult or impossible for many legal citizens to vote. The idea is that everyone has to register in person with proof of citizenship.  This could be a birth certificate with matching government issued ID (drivers license), or a passport or a few other uncommon methods.  Changing your ID (drivers license, for example) when you change your name, isn't the problem; the problem is that your new ID won't match your birth certificate.  If you have a passport, none of this is a problem.  Hundreds of millions of American's don't have a passport though. In-person registration completely denies all military serving outside of the US, the very people fighting for your right to vote, to register to vote.  There are rural places in the US that require hours of travel to get to an election office.  Disabled people often cannot travel.  Elderly people often times cannot travel. The SAVE Act also requires frequent purges of voter rolls, so even if you are registered now, you might not be later.  The people that may be able to register, despite the difficulties listed above, will have to do it again at some point. Creators of the ACT say that it is up to the states to fix these issues.  So what happens when the states don't fix it or don't fix it in time for an election, which seems to be very real scenarios. ",https://www.ksl.com/article/51292796/republicans-in-us-house-pass-bill-to-ban-noncitizens-from-voting
KSL,Politics,0.9245,"Very good - now hold an honesty summit.  Bless Your Heart..... ",https://www.ksl.com/article/51293447/gov-cox-talks-faith-efforts-to-unite-citizens-at-2025-kindness-summit
KSL,Politics,-0.7506,"Add the Donald Trump and the administration their failing miserably have you seen the stocks lately?. ",https://www.ksl.com/article/51290964/musks-doge-using-ai-to-snoop-on-federal-workers-sources-say
KSL,Politics,0.6249,"Under trumps last tax cut, my taxes went up. I'm sick of being a punching bag. Government spending is going up, not down, Doge is a scam. And Trump Tax cuts will be disasterous for the deficits, and we'll be the ones paying for it. Literally everything Trump says is a lie. Controversy makes it feel like things are happening, but he has not, nor has he ever made significant progress in solving the issues he raises. ",https://www.ksl.com/article/51291896/house-republican-leaders-postpone-vote-on-trump-backed-tax-cut-bill
KSL,Politics,0.6171,"They should have stayed there and suffered the consequences for trying to overthrow a government,  but since trump supports those ideas them its not shocking. ",https://www.ksl.com/article/51291202/2-utah-men-1-other-american-jailed-over-failed-congo-coup-are-now-in-us-custody
KSL,Politics,0.4019,"Yeah...that's what a reasonable  smart person might do...that's not what we got. ",https://www.ksl.com/article/51293500/sen-john-curtis-supports-some-of-trumps-tariffs-wary-of-others
KSL,Politics,0.6187,"Yeah, that is working out great for our health care system. We pay 50% more than other developed countries and don't get anything for it. Oh wait, but stockholders do. ",https://www.ksl.com/article/51290682/irs-workers-focus-of-planned-reductions-in-force-second-buyout-offer-
KSL,Politics,-0.296,"There's no evidence of illegals voting because we can't verify who's actually voting. ",https://www.ksl.com/article/51292796/republicans-in-us-house-pass-bill-to-ban-noncitizens-from-voting
KSL,Politics,0.6808,"Then why doesn't Apple open a plant here? Looks like he's sparing his friends' businesses. ",https://www.ksl.com/article/51293914/trump-spares-smartphones-computers-other-electronics-from-china-tariffs
KSL,Politics,-0.4939,"Laubu, at what point is Trump accountable for his actions instead of you blaming it on everyone else under the sun? ",https://www.ksl.com/article/51291264/trumps-top-trade-representative-faces-ire-from-congress-as-he-defends-tariff-strategy
KSL,Politics,-0.8446,"These people have all violated the law.  Period.  Sorry that you don't like seeing actual enforcement.  I'd rather see enforcement of our laws, including unlawfully failing to maintain nonimmigrant status. ",https://www.ksl.com/article/51291888/8-utah-colleges-report-student-visas-being-revoked-without-notice
KSL,Politics,0.2564,"Um, you don't get to have dissenting public views while at work.  Go ahead and try writing emails, posting on LinkedIn, etc. telling everyone how horrible your boss and/or you company is and find out how long you last.  You get no freedoms at work, you can't just dissent and expect not to get fired.  Monitoring your employees is completely normal and has been done for hundreds of years.  Why are government employees so special that they think they can bash their boss without anything happening to them? ",https://www.ksl.com/article/51290964/musks-doge-using-ai-to-snoop-on-federal-workers-sources-say
KSL,Politics,-0.8984,"This whole DOJ is disastrous. Bondi ought to take full responsibility for this horrific action. Oh wait that would be what an adult in the room would do. But we are watching the most unqualified administration in history. This DOJ is bending the knee to the dictator. This AG needs to be impeached along with those associated with Signalgate. Such a disastrous administration. ",https://www.ksl.com/article/51289967/department-of-justice-sidelines-lawyer-involved-in-deportation-case
KSL,Politics,-0.7717,"@Leardriver - Trump claims to work for free, but his tax returns proved otherwise. He lied. And his businesses BOOMED during his last presidency. I can only imagine how they'll perform this time, now that the Supreme Court has declared all presidential actions, regardless of how illegal or unethical, are 'official.' ",https://www.ksl.com/article/51292126/utah-politicians-react-to-trumps-90-day-pause-on-most-tariffs
KSL,Politics,0.0,"President Elon has spoken. ",https://www.ksl.com/article/51291557/trump-u-turns-on-tariffs-but-keeps-trade-war-heat-on-china
KSL,Politics,0.4215,"They have every right to leave and who cares what Wilson has to say. Its not even her county. ",https://www.ksl.com/article/51291968/sundance-used-politics-as-convenient-excuse-to-leave-utah-mayor-jenny-wilson-says
KSL,Politics,0.0,"Craig-so govt jobs be a life-long career regardless of performance or need? Apparently you've never worked in the private sector, big layoffs happen daily ",https://www.ksl.com/article/51290682/irs-workers-focus-of-planned-reductions-in-force-second-buyout-offer-
KSL,Politics,-0.5859,"I lived in Park City for over 15 years and it's not politics - it's got more to do with the lack of venues to show movies, splitting events between Park City and Salt Lake City (who really wants to commute between the 2 to just watch a movie?) and the ridiculous pricing for hotels and restaurants.  Boulder is much bigger and can offer more than we can. ",https://www.ksl.com/article/51291968/sundance-used-politics-as-convenient-excuse-to-leave-utah-mayor-jenny-wilson-says
KSL,Politics,-0.2627,"I'm struggling with this mentality, so maybe someone needs to help me understand. There are two groups of probationary employees at the federal government level: The first group are those who are the most excited, motivated and passionate group who can make the biggest difference in government (not to mention the heirs to keep things functioning in the future...think the one-child policy in China and the world of hurt that has caused them). Secondly, since promotions cause the probationary period to start over, this eliminates those who excel and are high performers. Such short-sighted actions, which will cause disastrous long term effects. We just need to see this for what it is. Trump wants to be a man of action and getting things done. So he's going after the low-hanging fruit, and the changes that he feels he has direct control over. Trump's a smoke and mirrors kind of guy, and does things for optics and to give the perception he's actually getting things done. Now he certainly is, but at what cost? And what about all of the unemployment and legal fees this is costing? In the long run, are we really saving money? ",https://www.ksl.com/article/51290964/musks-doge-using-ai-to-snoop-on-federal-workers-sources-say
KSL,Politics,0.0,"Me too, they shouldn't get a dime ",https://www.ksl.com/article/51293647/wildfires-are-ravaging-the-west-can-new-bipartisan-legislation-help-
KSL,Politics,0.8225,"P47 We are clear for take off Supreme Court slaps down lower court decision blocking Trump's migrant gang deportation push   Ha ha ha ",https://www.ksl.com/article/51289967/department-of-justice-sidelines-lawyer-involved-in-deportation-case
KSL,Politics,-0.6537,"Unions are the reason American business moved overseas. Unions are the reason Car prices are so unreasonable. Unions are the reason Law Enforcement can't be trusted. Unions are the reason stamps are so high. I have never joined a Union nor will I cause I'm self-employed I can't bargain price cause I'm a farmer who pays high prices for farm Equipment cause a Union worker wants more by the hour than I can make.  I take no Government subsidies and I work 12 to 14 hours a day 7 days a week. ",https://www.ksl.com/article/51293615/hb267-opponents-plan-final-weekend-push-to-qualify-referendum-for-ballot
KSL,Politics,-0.5574,"This needs to stop.  The only reason 47 is playing this game is to enrich himself and his buddies while the every day hard working American suffers. This has nothing to do with exerting dominance or showing how tough he is.  It's all about how much they can take from us. ",https://www.ksl.com/article/51292126/utah-politicians-react-to-trumps-90-day-pause-on-most-tariffs
KSL,Politics,0.0956,"I'm glad our lawmakers don't care passed bills making it so boys can't use my daughters locker rooms in schools.this was something Sundance was against. ",https://www.ksl.com/article/51291968/sundance-used-politics-as-convenient-excuse-to-leave-utah-mayor-jenny-wilson-says
KSL,Politics,0.0,"Because you have full knowledge of this man's situation and life choices over the past several years? Got it. ",https://www.ksl.com/article/51290409/supreme-court-temporarily-blocks-order-to-return-migrant-deported-to-el-salvador-in-error
KSL,Sports,0.2003,"Just wait till the Church says you can donate to BYU athletics and it will count toward tithing...  that should generate some serious cheddar to offer these fine young men! ",https://www.ksl.com/article/51293633/patrick-kinahan-deep-pockets-reputation-stays-attached-to-byu-basketball
KSL,Sports,0.8398,"Yes, and every BYU fan celebrates! ",https://www.ksl.com/article/51289950/uconn-returns-to-top-of-womens-basketball-dominates-south-carolina-82-59-to-capture-its-12th-title
KSL,Sports,-0.3489,"This is not the players fault... They were told to loose.  Blame Danny Ainge. ",https://www.ksl.com/article/51290139/jazz-lose-again-as-tanking-season-enters-final-week
KSL,Sports,0.886,"I guess Bluebird couldn't stand reading the article before commenting.  The kid loves Provo and BYU and constantly posts about it on socials all the time. Right after the Sweet Sixteen he publicly said in press conference that he was considering staying because of the college atmosphere he loves in Provo. ",https://www.ksl.com/article/51290887/draft-eligible-after-standout-byu-season-egor-demin-plans-for-nba-future
KSL,Sports,0.2732,"I have to agree with you on all points.  What confuses me is Rose coming in and being  decisive, demonstrating some leadership, and the team responding to him.  The coaches never saw this? ",https://www.ksl.com/article/51291624/i-shot-myself-in-the-foot-as-isaac-wilson-progresses-utes-see-hope-at-qb-with-its-depth
KSL,Sports,0.9273,"A really great team. Kesselring, Doan, Cooley, Guenther, McBain, etc…a great young core. If kept together, this team will be a great one. ",https://www.ksl.com/article/51293171/a-team-a-state-a-new-tradition-utah-hockey-club-first-season-leaves-a-lasting-impression
KSL,Sports,0.5562,"The old ballfield was 5 minutes from my work. I don't find myself wanting to deal with traffic to get to the new one. Y'all have fun! ",https://www.ksl.com/article/51291475/fans-dig-amazing-new-bees-stadium-as-teams-daybreak-debut-is-a-grand-slam
KSL,Sports,-0.4003,"Nearly a shoo-in for the nba finals. The Jazz are on fire! ",https://www.ksl.com/article/51292415/kyle-filipowski-has-career-night-in-jazz-win--and-he-thinks-theres-plenty-more-to-come
KSL,Sports,-0.6124,"You, I and every other tax paying Utahn paid nothing for this facility.  This isn't a part of the Delta Center entertainment district remodel.  This was funded 100% by Ryan Smith.  But please, stay angry and misinformed. ",https://www.ksl.com/article/51290560/utah-hockey-club-gives-first-look-at-new-practice-facility
KSL,Sports,0.0387,"The only people I know donating to BYU are BYU graduates which is probably similiar to the number of UofU graduates.  Maybe all the science and medical graduates from the U aren't into sports.  But go ahead and keeep the excuses coming. ",https://www.ksl.com/article/51293633/patrick-kinahan-deep-pockets-reputation-stays-attached-to-byu-basketball
KSL,Sports,0.8806,"Such a fun game last night. This looks like a different team than two weeks ago. The hit Yamamoto put on the Seattle player was big. Hopefully we can keep this going and with a little help make the playoffs. Let's go Utah (oUTlaws)! ",https://www.ksl.com/article/51291627/kailer-yamamoto-gets-some-revenge-in-utahs-7-1-win-over-kraken
KSL,Sports,0.0,"Houston cougars ",https://www.ksl.com/article/51290489/4-star-brock-harris-top-tight-end-in-utah-commits-to-byu-football
KSL,Sports,-0.4588,"When was the last time Utah beat the Y? I wouldn't go to a dumpster fire of a program up on the hill either. ",https://www.ksl.com/article/51290489/4-star-brock-harris-top-tight-end-in-utah-commits-to-byu-football
KSL,Sports,0.265,"These people have no problem with Duke/SEC/Big10 programs paying players millions a year, but if a small religious school has some players that might be drafted in the first round and they get to the sweet 16 they lose their minds. This is the NCAA now, run by money because NIL, if BYU keeps up don't be surprised - they have a larger donor base than most people realize. These people need a boogeyman to blame because their bracket didn't work out, and they can't fathom that BYU has good programs, great coaching, and that some players don't want to party all day - all their 'info' on BYU comes from reddit, so they have no idea what it actually is ",https://www.ksl.com/article/51293633/patrick-kinahan-deep-pockets-reputation-stays-attached-to-byu-basketball
KSL,Sports,0.0,"Go Thorns! ",https://www.ksl.com/article/51293776/utah-royals-drop-3rd-straight-still-searching-for-1st-win-of-season
KSL,Sports,0.9313,"I agree.  I feel like he could use another year to develop his talents, his strength, and allow his body to mature a little more.  He was getting pushed around quite a bit by the bigger, stronger players.  Anytime there was pressure applied to him, he would almost invariably throw the ball away or have it stolen from him.  The NBA isn't going to be any easier. ",https://www.ksl.com/article/51291318/egor-demin-declaring-for-nba-draft-after-1-season-good-for-byu-basketball
KSL,Sports,-0.4215,"What he meant to say was, ""I tried shouting myself in my foot, but I missed."" ",https://www.ksl.com/article/51291624/i-shot-myself-in-the-foot-as-isaac-wilson-progresses-utes-see-hope-at-qb-with-its-depth
KSL,Sports,0.3818,"Come on. One team is in the best league in the world and the other is in the lowest level of affiliated pro hockey. ",https://www.ksl.com/article/51293171/a-team-a-state-a-new-tradition-utah-hockey-club-first-season-leaves-a-lasting-impression
KSL,Sports,0.9517,"That was an epic hit. I practically felt that thud at home on my couch. Wish we'd get into the first playoff round but that seems way too optimistic. Still it's been a good, growing season for our Outlaws?? Close it out in great style, boys! ",https://www.ksl.com/article/51291627/kailer-yamamoto-gets-some-revenge-in-utahs-7-1-win-over-kraken
KSL,Sports,-0.4019,"The traffic is only tvst bad dur to 13400 and 9800 intersections beong built at same time. It will ne fine. Ride trax ir drops you at the ball park ",https://www.ksl.com/article/51291475/fans-dig-amazing-new-bees-stadium-as-teams-daybreak-debut-is-a-grand-slam
KSL,Sports,-0.8429,"Traffic in S Jordan during rush hour is horrible and now with the extra traffic driving to the game, it is completely atrocious. 0/5 stars. Would not recommend. Hopefully the fan base completely diminishes just so the traffic doesn't cause extra clutter. I can't believe they have home games right during rush hour for 4 consecutive weeknights two weeks per month for the next six months. Horrible. Go back downtown. ",https://www.ksl.com/article/51291475/fans-dig-amazing-new-bees-stadium-as-teams-daybreak-debut-is-a-grand-slam
KSL,Sports,0.1027,"Jazz farm team? This could be the most uneducated comment I've ever read on KSL and that is saying a lot. College players don't just get to pick the NBA team they go to. AJ will go to whoever wins the 1st or 2nd pick in next year's draft lottery. The Jazz could tank next year, be the worst team in the NBA and still not end up with a top 3 pick. ",https://www.ksl.com/article/51290887/draft-eligible-after-standout-byu-season-egor-demin-plans-for-nba-future
KSL,Sports,0.5868,"Well at least you got half of the equation correct: player development with a former NBA assistant coach. The other half is laughable to say it's about the culture....the other half is they are getting lots of money$$$. I'm sure they appreciate the culture, but it's not a huge factor compared to the other two. If it was these types of recruits would have played at BYU long before now.  ",https://www.ksl.com/article/51292135/byu-has-reportedly-signed-one-of-the-top-point-guards-in-transfer-portal
KSL,Sports,0.0222,"Demin was a turnover machine, and can't create his own shot off the dribble. I can't imagine any NBA taking him in this draft. If he goes 2nd round I would be surprised. ",https://www.ksl.com/article/51290887/draft-eligible-after-standout-byu-season-egor-demin-plans-for-nba-future
KSL,Sports,0.9358,"What a game and what a night! Wow, that was awesome to watch and the post game ceremony, what a way to make the team and all those people that had to move up here from AZ feel good about relocating here. SEG looks to be the organization to be apart of in the NHL. Thanks Tech Bro! ",https://www.ksl.com/article/51293171/a-team-a-state-a-new-tradition-utah-hockey-club-first-season-leaves-a-lasting-impression
KSL,Sports,0.3802,"You never were a BYU fan so I don't know why you are trying to troll us on here.  BYU is making headlines and the trajectory is through the roof! ",https://www.ksl.com/article/51290489/4-star-brock-harris-top-tight-end-in-utah-commits-to-byu-football
KSL,Sports,0.7845,"Standout? He struggled to find his shot, his rhythm, and his passing produced as many turnovers as it did moments of brilliance. While he's light years ahead of Bronny, Demin needs another year of college ball to be truly ready for the big time stage of the NBA where he'll be facing men. ",https://www.ksl.com/article/51290887/draft-eligible-after-standout-byu-season-egor-demin-plans-for-nba-future
KSL,Sports,-0.3818,"I was also involved in this debacle of a project and have to agree with you 100%. It was the absolute worst run project I have ever worked on and I have vowed to never do work for this contractor...EVER AGAIN. If it ever came down to it...I would rather go out of business than work with contractor. I will never step one foot into that structure...EVER. ",https://www.ksl.com/article/51290615/what-to-expect-at-salt-lake-bees-new-daybreak-stadium-as-it-opens
KSL,Sports,0.3867,"would love to see a class action lawsuit with season ticket holders and SEG.  Jazz are a disgrace,  flagrant tanking should not be allowed, cheating the fans out of hard earned dollars ",https://www.ksl.com/article/51290139/jazz-lose-again-as-tanking-season-enters-final-week
KSL,Sports,0.0,"Same price to sit this close? ",https://www.ksl.com/article/51290615/what-to-expect-at-salt-lake-bees-new-daybreak-stadium-as-it-opens
KSL,Sports,0.3182,"Season is over. They're a fair team. ",https://www.ksl.com/article/51291627/kailer-yamamoto-gets-some-revenge-in-utahs-7-1-win-over-kraken
KSL,Sports,0.8879,"Key points missing here.  No one knows what players are making.  they are guesses based on agents using one player against their own with an inflated number.  BYU sports is a great brand and worth a lot of money to  BYU.  Great ROI.  Keep spending! Ever watch BYU's players?  They don't act tough with growls but with smiles.  That's a great environment these days. I think the Utes are mad because they paid Rising so much money for zero performance. ",https://www.ksl.com/article/51293633/patrick-kinahan-deep-pockets-reputation-stays-attached-to-byu-basketball
KSL,Sports,0.0516,"It looked like a horrible venue with everyone separated by how much money they could buy for seating and not real fans because it was empty by the 7th.  Glad I won't have to deal with the toxic dust storms there soon. ",https://www.ksl.com/article/51291475/fans-dig-amazing-new-bees-stadium-as-teams-daybreak-debut-is-a-grand-slam
